"Â ","Player (13)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Embiid                     Joel Embiid","C","31","$55,224,526","35.71%","$55,224,526","$55,224,526","$55,224,526","$55,224,526","2029"
"2","George                     Paul George","SG","35","$51,666,090","33.41%","$51,666,090","$45,794,944","$51,666,090","$51,666,090","2028"
"3","Maxey                     Tyrese Maxey","PG","25","$37,958,760","24.55%","$37,958,760","$37,958,760","$37,958,760","$37,958,760","2029"
"4","Edgecombe                     VJ Edgecombe","SG","20","$11,108,880","7.18%","$11,108,880","$11,108,880","$11,108,880","$11,108,880","2029"
"5","Grimes                     Quentin Grimes","SG","25","$8,741,209","5.65%","$8,741,209","$8,741,209","$8,741,209","$8,741,209","2026"
"6","Oubre Jr.                     Kelly Oubre Jr.","SF","30","$8,382,150","5.42%","$8,382,150","$8,382,150","$8,382,150","$8,382,150","2026"
"7","Drummond                     Andre Drummond","C","32","$5,000,000","3.23%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2026"
"8","Barlow                     Dominick Barlow","PF","22","$3,415,000","2.21%","$3,415,000","$3,415,000","$3,415,000","$3,415,000","2027"
"9","Watford                     Trendon Watford","PF","25","$2,461,463","1.59%","$2,461,463","$2,461,463","$2,461,463","$2,461,463","2027"
"10","Lowry                     Kyle Lowry","PG","39","$2,296,274","1.48%","$2,296,274","$2,296,274","$3,634,153","$3,634,153","2026"
"11","Edwards                     Justin Edwards","SG","22","$2,048,494","1.32%","$2,296,274","$2,296,274","$2,048,494","$2,048,494","2028"
"12","Bona                     Adem Bona","C","22","$1,955,377","1.26%","$1,955,377","$1,955,377","$1,955,377","$1,955,377","2028"
"13","Broome                     Johni Broome","C","23","$1,272,870","0.82%","$1,272,870","$1,272,870","$1,272,870","$1,272,870","2029"

